Country Name,"Country Code","Series Name","Series Code","1960 [YR1960]","1961 [YR1961]","1962 [YR1962]","1963 [YR1963]","1964 [YR1964]","1965 [YR1965]","1966 [YR1966]","1967 [YR1967]","1968 [YR1968]","1969 [YR1969]","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]","2026 [YR2026]","2027 [YR2027]","2028 [YR2028]","2029 [YR2029]","2030 [YR2030]","2031 [YR2031]","2032 [YR2032]","2033 [YR2033]","2034 [YR2034]","2035 [YR2035]","2036 [YR2036]","2037 [YR2037]","2038 [YR2038]","2039 [YR2039]","2040 [YR2040]","2041 [YR2041]","2042 [YR2042]","2043 [YR2043]","2044 [YR2044]","2045 [YR2045]","2046 [YR2046]","2047 [YR2047]","2048 [YR2048]","2049 [YR2049]","2050 [YR2050]"
Albania,"ALB","Age population, age 04, male, interpolated","SP.POP.AG04.MA.IN","25242","26417","27564","28621","29521","30194","30969","31608","32076","32335","32351","32274","32035","31790","31744","32120","32567","33127","33680","34067","34106","34310","34460","34633","34934","35449","36137","36932","37676","38170","38290","38671","38560","38025","37189","36056","34917","33955","33067","32160","31249","30146","28827","27351","25800","24267","22800","21333","19891","18499","17178","16421","15943","15760","15887","16332","17420","","","","21000","","","","","20000","","","","","19000","","","","","16000","","","","","14000","","","","","13000","","","","","13000"
Albania,"ALB","Age population, age 05, female, interpolated","SP.POP.AG05.FE.IN","23110","24190","25241","26225","27113","27875","28675","29377","29947","30340","30524","30582","30435","30198","30036","30131","30395","30798","31257","31640","31799","31971","32080","32186","32376","32732","33259","33877","34502","35024","35361","35786","36016","35986","35607","34752","34071","33178","32148","31105","30208","29068","27872","26600","25223","23762","22397","20932","19420","17937","16541","15594","14982","14664","14585","14682","15377","","","","19000","","","","","19000","","","","","18000","","","","","15000","","","","","13000","","","","","12000","","","","","13000"
Albania,"ALB","Age population, age 05, male, interpolated","SP.POP.AG05.MA.IN","24003","25156","26315","27420","28414","29230","30108","30873","31489","31916","32123","32219","32093","31869","31717","31832","32146","32607","33128","33572","33785","34021","34183","34341","34586","34994","35618","36348","37031","37479","37572","37938","37909","37556","37019","36328","35408","34656","33946","33151","32254","31286","30077","28671","27145","25577","24067","22547","21035","19550","18108","17108","16362","15885","15694","15802","16496","","","","20000","","","","","20000","","","","","19000","","","","","16000","","","","","14000","","","","","13000","","","","","13000"
Albania,"ALB","Age population, age 06, female, interpolated","SP.POP.AG06.FE.IN","21963","23045","24114","25141","26093","26941","27819","28618","29306","29843","30192","30441","30422","30256","30063","30001","30138","30450","30852","31252","31525","31739","31867","31971","32120","32379","32827","33374","33933","34410","34729","35110","35382","35474","35332","34839","34425","33759","32925","32007","31128","30110","29018","27824","26493","25031","23675","22197","20667","19137","17655","16461","15592","15005","14664","14515","14810","","","","18000","","","","","19000","","","","","18000","","","","","16000","","","","","14000","","","","","13000","","","","","13000"
Albania,"ALB","Age population, age 06, male, interpolated","SP.POP.AG06.MA.IN","22832","23945","25092","26221","27278","28204","29168","30039","30785","31363","31740","32035","32044","31893","31713","31664","31841","32204","32664","33121","33446","33718","33899","34057","34271","34602","35165","35835","36462","36860","36921","37238","37246","37017","36711","36375","35674","35119","34605","33960","33134","32321","31240","29942","28481","26927","25408","23856","22303","20762","19240","18037","17061","16324","15852","15655","15904","","","","20000","","","","","20000","","","","","19000","","","","","17000","","","","","14000","","","","","13000","","","","","13000"
Albania,"ALB","Age population, age 07, female, interpolated","SP.POP.AG07.FE.IN","20854","21922","22995","24045","25044","25960","26899","27779","28568","29230","29727","30188","30322","30247","30087","29947","29956","30176","30521","30902","31237","31501","31656","31764","31894","32092","32462","32940","33439","33863","34152","34453","34722","34897","34918","34711","34561","34124","33484","32728","31931","31052","30082","28991","27736","26312","24996","23524","21989","20457","18940","17538","16449","15632","15044","14660","14504","","","","18000","","","","","19000","","","","","18000","","","","","16000","","","","","14000","","","","","13000","","","","","12000"
Albania,"ALB","Age population, age 07, male, interpolated","SP.POP.AG07.MA.IN","21733","22787","23905","25035","26128","27133","28165","29123","29976","30687","31219","31736","31905","31851","31705","31579","31619","31883","32280","32714","33099","33411","33616","33779","33979","34262","34769","35383","35956","36308","36333","36560","36568","36424","36282","36224","35748","35380","35041","34573","33868","33233","32303","31130","29773","28278","26781","25225","23652","22086","20523","19157","17989","17035","16315","15847","15602","","","","19000","","","","","20000","","","","","20000","","","","","17000","","","","","15000","","","","","13000","","","","","13000"
Albania,"ALB","Age population, age 08, female, interpolated","SP.POP.AG08.FE.IN","19793","20827","21894","22950","23976","24945","25929","26873","27746","28511","29140","29777","30146","30186","30081","29937","29864","29941","30231","30591","30941","31239","31454","31574","31692","31855","32167","32565","33004","33378","33627","33850","34042","34256","34400","34397","34447","34309","33860","33264","32598","31864","31051","30082","28926","27572","26269","24895","23366","21838","20338","18790","17492","16480","15686","15078","14548","","","","17000","","","","","19000","","","","","19000","","","","","17000","","","","","14000","","","","","13000","","","","","12000"
Albania,"ALB","Age population, age 08, male, interpolated","SP.POP.AG08.MA.IN","20717","21700","22762","23874","24980","26034","27109","28141","29084","29905","30573","31274","31690","31756","31668","31538","31495","31607","31942","32351","32749","33087","33341","33515","33706","33963","34427","34985","35508","35815","35804","35939","35868","35771","35755","35902","35569","35481","35299","34984","34436","33973","33247","32218","30981","29590","28118","26621","25052","23478","21906","20424","19098","17964","17037","16334","15680","","","","18000","","","","","20000","","","","","20000","","","","","18000","","","","","15000","","","","","14000","","","","","13000"
Albania,"ALB","Age population, age 09, female, interpolated","SP.POP.AG09.FE.IN","18793","19775","20814","21870","22906","23906","24919","25911","26854","27707","28444","29193","29791","30088","30061","29934","29857","29814","29945","30283","30649","30945","31217","31407","31521","31658","31931","32260","32617","32943","33156","33317","33415","33554","33777","33937","34083","34211","34095","33653","33112","32515","31872","31076","30039","28780","27433","26156","24784","23269","21786","20174","18717","17494","16528","15736","14961","","","","16000","","","","","18000","","","","","19000","","","","","17000","","","","","15000","","","","","13000","","","","","12000"
Albania,"ALB","Age population, age 09, male, interpolated","SP.POP.AG09.MA.IN","19788","20691","21683","22744","23842","24922","26017","27102","28125","29035","29818","30631","31288","31625","31619","31507","31456","31444","31612","31994","32404","32740","33040","33272","33462","33696","34128","34638","35106","35373","35327","35393","35223","35054","35126","35437","35126","35274","35428","35240","34819","34501","33988","33190","32094","30819","29365","27944","26472","24909","23342","21788","20349","19064","17970","17070","16161","","","","17000","","","","","20000","","","","","20000","","","","","18000","","","","","16000","","","","","14000","","","","","13000"
Albania,"ALB","Age population, age 10, female, interpolated","SP.POP.AG10.FE.IN","17838","18775","19768","20806","21848","22861","23883","24908","25902","26829","27657","28468","29211","29789","30040","29954","29880","29808","29780","29945","30325","30642","30927","31197","31392","31507","31741","32025","32305","32547","32723","32848","32879","32904","33054","33332","33527","33794","34011","33937","33515","32997","32510","31909","31059","29913","28486","27222","26034","24738","23277","21620","20095","18695","17513","16571","15671","","","","15000","","","","","18000","","","","","19000","","","","","18000","","","","","15000","","","","","13000","","","","","12000"
Albania,"ALB","Age population, age 10, male, interpolated","SP.POP.AG10.MA.IN","18924","19769","20684","21674","22727","23810","24905","26015","27099","28100","28973","29845","30648","31283","31571","31502","31452","31408","31409","31609","32031","32384","32695","32994","33250","33469","33862","34339","34758","34971","34895","34901","34663","34385","34387","34824","34483","34707","35192","35396","35072","34814","34477","33932","33093","31955","30492","29124","27780","26354","24807","23203","21698","20302","19062","18007","16954","","","","17000","","","","","20000","","","","","20000","","","","","19000","","","","","16000","","","","","14000","","","","","13000"
Albania,"ALB","Age population, age 11, female, interpolated","SP.POP.AG11.FE.IN","16910","17821","18771","19767","20798","21825","22838","23873","24902","25887","26793","27670","28457","29213","29796","30011","29908","29857","29777","29743","29934","30312","30611","30909","31206","31413","31592","31842","32070","32227","32319","32393","32410","32364","32383","32587","32849","33144","33542","33869","33849","33365","32959","32533","31900","30955","29466","28115","27001","25979","24805","23095","21541","20067","18690","17526","16518","","","","15000","","","","","18000","","","","","19000","","","","","18000","","","","","16000","","","","","13000","","","","","12000"
Albania,"ALB","Age population, age 11, male, interpolated","SP.POP.AG11.MA.IN","18106","18906","19766","20681","21666","22708","23792","24902","26019","27089","28060","28987","29831","30648","31289","31539","31453","31428","31375","31368","31592","32008","32331","32652","32995","33289","33634","34075","34458","34623","34498","34427","34159","33813","33691","34057","33717","33882","34497","35130","35256","35000","34719","34381","33837","32981","31526","30149","28894","27649","26279","24640","23092","21636","20289","19094","17901","","","","16000","","","","","20000","","","","","20000","","","","","19000","","","","","17000","","","","","14000","","","","","13000"
Albania,"ALB","Age population, age 12, female, interpolated","SP.POP.AG12.FE.IN","16161","16889","17814","18770","19767","20790","21800","22828","23870","24892","25861","26804","27650","28430","29224","29823","29963","29892","29851","29742","29696","29922","30278","30581","30921","31253","31497","31695","31895","31996","31994","31956","31937","31900","31839","31893","32044","32393","32797","33346","33795","33664","33294","32951","32512","31804","30361","28941","27736","26852","26042","24603","23009","21522","20061","18680","17462","","","","14000","","","","","18000","","","","","19000","","","","","18000","","","","","16000","","","","","14000","","","","","12000"
Albania,"ALB","Age population, age 12, male, interpolated","SP.POP.AG12.MA.IN","17482","18082","18902","19770","20680","21656","22685","23786","24904","26015","27065","28071","28964","29801","30658","31316","31489","31438","31421","31336","31312","31569","31951","32278","32655","33056","33451","33844","34196","34327","34153","33976","33648","33301","33108","33328","32810","32955","33483","34306","34960","35116","34834","34550","34242","33724","32452","31082","29818","28699","27565","26084","24506","23013","21610","20311","18976","","","","15000","","","","","19000","","","","","20000","","","","","20000","","","","","17000","","","","","15000","","","","","13000"
Albania,"ALB","Age population, age 13, female, interpolated","SP.POP.AG13.FE.IN","15659","16137","16879","17812","18770","19765","20763","21787","22824","23862","24871","25869","26782","27615","28414","29253","29774","29947","29894","29842","29697","29681","29887","30244","30581","30970","31335","31598","31749","31827","31766","31587","31468","31409","31378","31345","31278","31525","31972","32505","33219","33552","33558","33252","32896","32399","31028","29687","28408","27430","26823","25814","24502","22984","21523","20047","18602","","","","15000","","","","","17000","","","","","19000","","","","","18000","","","","","16000","","","","","14000","","","","","13000"
Albania,"ALB","Age population, age 13, male, interpolated","SP.POP.AG13.MA.IN","17118","17453","18074","18905","19774","20678","21631","22677","23787","24900","25997","27072","28044","28922","29780","30688","31263","31470","31439","31409","31282","31286","31512","31896","32272","32718","33214","33659","33965","34067","33862","33541","33148","32756","32584","32726","31949","31904","32391","33101","34008","34728","34884","34596","34339","34088","33081","31906","30649","29523","28551","27329","25921","24402","22972","21623","20174","","","","16000","","","","","18000","","","","","20000","","","","","20000","","","","","18000","","","","","15000","","","","","13000"
Albania,"ALB","Age population, age 14, female, interpolated","SP.POP.AG14.FE.IN","15331","15634","16123","16871","17810","18769","19738","20748","21780","22815","23844","24878","25847","26746","27588","28415","29204","29757","29949","29893","29822","29682","29645","29852","30238","30617","31050","31435","31651","31684","31606","31301","31055","30908","30870","30887","30646","30689","31042","31604","32279","32889","33391","33483","33164","32751","31396","30171","29006","27949","27247","26566","25694","24467","22981","21517","19949","","","","15000","","","","","16000","","","","","18000","","","","","18000","","","","","17000","","","","","15000","","","","","13000"
